onset	duration	nwb_table	animal	session	trial	center_in	center_out	side_in	outcome	zeroth_side_out	first_side_out	last_side_out	action	rewarded	trial_in_block	prebswitch_num	block_num	state	last_side_out_side	tmax
4435.039107	3827.6360219999997	trials	BSD015	p105	148	4435.039107	4435.253772	4435.614771	4435.620104	4435.671271	4437.656096	4437.656096	left	1.0	11	-23.0	6	left	left	8262.675129
4438.126261	3824.548867999999	trials	BSD015	p105	149	4438.126261	4438.225927	4438.579926	4438.585259	4438.658925	4440.443085	4440.443085	left	1.0	12	-22.0	6	left	left	8262.675129
4440.887083	3821.7880459999997	trials	BSD015	p105	150	4440.887083	4441.026416	4441.494581	4441.500081	4441.610747	4443.433906	4443.433906	left	1.0	13	-21.0	6	left	left	8262.675129
4443.882238	3818.792890999999	trials	BSD015	p105	151	4443.882238	4444.014237	4444.436736	4444.444069	4444.522735	4444.869567	4444.869567	left	0.0	14	-20.0	6	left	left	8262.675129
4445.237732	3817.4373969999997	trials	BSD015	p105	152	4445.237732	4445.349732	4445.726064	4445.731564	4445.786897	4447.839222	4447.839222	left	1.0	15	-19.0	6	left	left	8262.675129
4448.33622	3814.338908999999	trials	BSD015	p105	153	4448.33622	4448.484386	4448.914384	4448.919718	4448.936218	4451.079209	4451.079209	left	1.0	16	-18.0	6	left	left	8262.675129
4451.63254	3811.0425889999997	trials	BSD015	p105	154	4451.63254	4451.798373	4452.230204	4452.235704	4452.274538	4454.576028	4454.576028	left	1.0	17	-17.0	6	left	left	8262.675129
4455.066526	3807.6086029999997	trials	BSD015	p105	155	4455.066526	4455.209026	4455.566524	4455.572024	4455.618858	4457.720349	4460.342672	left	1.0	18	-16.0	6	left	left	8262.675129
4460.77267	3801.902458999999	trials	BSD015	p105	156	4460.77267	4460.89267	4461.318835	4461.326168	4461.398668	4462.010999	4462.010999	left	0.0	19	-15.0	6	left	left	8262.675129
4462.425497	3800.249631999999	trials	BSD015	p105	157	4462.425497	4462.577996	4463.23116	4463.236494	4463.26266	4465.403818	4465.403818	left	1.0	20	-14.0	6	left	left	8262.675129
4465.860483	3796.814645999999	trials	BSD015	p105	158	4465.860483	4466.029483	4466.418814	4466.424314	4466.475814	4468.543473	4468.543473	left	1.0	21	-13.0	6	left	left	8262.675129
4469.009137	3793.6659919999993	trials	BSD015	p105	159	4469.009137	4469.26897	4469.677801	4469.683301	4469.778968	4472.024792	4472.024792	left	1.0	22	-12.0	6	left	left	8262.675129
4472.472957	3790.2021719999993	trials	BSD015	p105	160	4472.472957	4472.608623	4473.109621	4473.115121	4473.293787	4474.909947	4474.909947	left	1.0	23	-11.0	6	left	left	8262.675129
4475.357779	3787.3173499999994	trials	BSD015	p105	161	4475.357779	4475.511945	4475.881443	4475.888777	4475.97061	4476.64394	4476.64394	left	0.0	24	-10.0	6	left	left	8262.675129
4477.016272	3785.6588569999994	trials	BSD015	p105	162	4477.016272	4477.172271	4477.588603	4477.594103	4477.637603	4479.738928	4479.738928	left	1.0	25	-9.0	6	left	left	8262.675129
4480.230759	3782.4443699999993	trials	BSD015	p105	163	4480.230759	4480.360259	4480.777424	4480.782924	4480.90009	4482.50375	4482.50375	left	1.0	26	-8.0	6	left	left	8262.675129
4483.034415	3779.640713999999	trials	BSD015	p105	164	4483.034415	4483.187914	4483.576079	4483.581579	4483.595412	4485.418405	4485.418405	left	1.0	27	-7.0	6	left	left	8262.675129
4485.913736	3776.761392999999	trials	BSD015	p105	165	4485.913736	4486.171735	4486.545401	4486.552734	4486.6099	4487.169231	4487.169231	left	0.0	28	-6.0	6	left	left	8262.675129
4487.595563	3775.0795659999994	trials	BSD015	p105	166	4487.595563	4487.755729	4488.201227	4488.208561	4488.295394	4488.862058	4488.862058	left	0.0	29	-5.0	6	left	left	8262.675129
4489.258056	3773.4170729999996	trials	BSD015	p105	167	4489.258056	4489.343889	4489.814554	4489.814554	4489.942054	4490.10922	4492.004379	right	0.0	30	-4.0	6	left	left	8262.675129
4492.475377	3770.1997519999995	trials	BSD015	p105	168	4492.475377	4492.547543	4492.965208	4492.972542	4493.290207	4493.290207	4493.290207	left	0.0	31	-3.0	6	left	left	8262.675129
4493.946371	3768.7287579999993	trials	BSD015	p105	169	4493.946371	4494.013037	4494.456702	4494.456702	4494.575368	4495.508198	4495.508198	right	0.0	32	-2.0	6	left	right	8262.675129
4495.860697	3766.814431999999	trials	BSD015	p105	170	4495.860697	4496.043363	4496.563027	4496.568527	4496.685193	4500.375012	4500.375012	left	1.0	33	-1.0	6	left	left	8262.675129
4500.802344	3761.8727849999996	trials	BSD015	p105	171	4500.802344	4500.837843	4501.520174	4501.525674	4503.741998	4505.396325	4505.396325	right	1.0	0	0.0	7	right	right	8262.675129
4505.718491	3756.9566379999997	trials	BSD015	p105	172	4505.718491	4505.976489	4506.552154	4506.557654	4506.69132	4508.796145	4508.796145	right	1.0	1	-23.0	7	right	right	8262.675129
4509.28481	3753.390318999999	trials	BSD015	p105	173	4509.28481	4509.481975	4512.862962	4512.868295	4512.889795	4516.487281	4516.487281	right	1.0	2	-22.0	7	right	right	8262.675129
4517.453444	3745.2216849999995	trials	BSD015	p105	174	4517.453444	4517.47811	4518.015441	4518.020775	4518.179441	4520.163599	4520.163599	right	1.0	3	-21.0	7	right	right	8262.675129
4520.952096	3741.7230329999993	trials	BSD015	p105	175	4520.952096	4521.004929	4521.457761	4521.463094	4523.287587	4523.287587	4523.287587	right	1.0	4	-20.0	7	right	right	8262.675129
4523.684419	3738.990709999999	trials	BSD015	p105	176	4523.684419	4524.334249	4524.752581	4524.758081	4524.860081	4526.264908	4526.264908	right	1.0	5	-19.0	7	right	right	8262.675129
4526.68774	3735.987388999999	trials	BSD015	p105	177	4526.68774	4526.953406	4527.385071	4527.390571	4527.542237	4528.2889	4528.2889	right	1.0	6	-18.0	7	right	right	8262.675129
4528.650065	3734.0250639999995	trials	BSD015	p105	178	4528.650065	4528.972731	4529.382729	4529.388229	4529.522729	4532.43755	4532.43755	right	1.0	7	-17.0	7	right	right	8262.675129
4533.021048	3729.6540809999997	trials	BSD015	p105	179	4533.021048	4533.25888	4533.705212	4533.710712	4536.407701	4536.407701	4536.407701	right	1.0	8	-16.0	7	right	right	8262.675129
4536.991365	3725.6837639999994	trials	BSD015	p105	180	4536.991365	4537.020365	4537.571196	4537.57853	4537.703696	4538.751525	4538.751525	right	0.0	9	-15.0	7	right	right	8262.675129
4539.113024	3723.562104999999	trials	BSD015	p105	181	4539.113024	4539.775854	4540.237519	4540.244852	4541.068682	4541.068682	4541.068682	right	0.0	10	-14.0	7	right	right	8262.675129
4541.412681	3721.2624479999995	trials	BSD015	p105	182	4541.412681	4542.406844	4542.889342	4542.894842	4543.028175	4545.91883	4545.91883	right	1.0	11	-13.0	7	right	right	8262.675129
4546.348161	3716.3269679999994	trials	BSD015	p105	183	4546.348161	4546.472994	4546.989159	4546.996492	4547.475157	4547.475157	4547.475157	right	0.0	12	-12.0	7	right	right	8262.675129
4547.839155	3714.8359739999996	trials	BSD015	p105	184	4547.839155	4547.867155	4548.386153	4548.386153	4548.477986	4549.300316	4549.300316	left	0.0	13	-11.0	7	right	left	8262.675129
4549.727481	3712.9476479999994	trials	BSD015	p105	185	4549.727481	4549.824647	4550.214813	4550.214813	4550.424145	4550.424145	4550.424145	left	0.0	14	-10.0	7	right	left	8262.675129
4551.369975	3711.3051539999997	trials	BSD015	p105	186	4551.369975	4551.416808	4551.844806	4551.850139	4551.967806	4554.117464	4554.117464	right	1.0	15	-9.0	7	right	right	8262.675129
4554.660628	3708.0145009999997	trials	BSD015	p105	187	4554.660628	4554.796294	4555.334625	4555.340125	4557.497617	4557.519117	4557.519117	right	1.0	16	-8.0	7	right	right	8262.675129
4558.117948	3704.557180999999	trials	BSD015	p105	188	4558.117948	4558.162781	4558.618446	4558.623946	4561.281935	4561.281935	4561.281935	right	1.0	17	-7.0	7	right	right	8262.675129
4561.893099	3700.7820299999994	trials	BSD015	p105	189	4561.893099	4562.260598	4562.915262	4562.920595	4564.880921	4564.880921	4564.880921	right	1.0	18	-6.0	7	right	right	8262.675129
4565.451085	3697.2240439999996	trials	BSD015	p105	190	4565.451085	4565.862917	4566.268915	4566.274415	4566.466248	4568.517906	4568.517906	right	1.0	19	-5.0	7	right	right	8262.675129
4569.405069	3693.270059999999	trials	BSD015	p105	191	4569.405069	4569.461736	4569.9084	4569.913734	4570.031567	4573.502553	4573.502553	right	1.0	20	-4.0	7	right	right	8262.675129
4574.106384	3688.5687449999996	trials	BSD015	p105	192	4574.106384	4574.169883	4574.725215	4574.730548	4576.554041	4576.554041	4576.554041	right	1.0	21	-3.0	7	right	right	8262.675129
4577.042705	3685.6324239999994	trials	BSD015	p105	193	4577.042705	4577.539037	4577.981868	4577.987201	4580.830357	4580.830357	4580.830357	right	1.0	22	-2.0	7	right	right	8262.675129
4581.452188	3681.222940999999	trials	BSD015	p105	194	4581.452188	4581.618354	4582.043352	4582.048852	4582.189518	4585.701671	4585.701671	right	1.0	23	-1.0	7	right	right	8262.675129
4586.292835	3676.382293999999	trials	BSD015	p105	195	4586.292835	4586.904166	4587.379331	4587.379331	4587.481663	4588.205161	4588.205161	right	0.0	0	0.0	8	left	right	8262.675129
4588.588326	3674.0868029999992	trials	BSD015	p105	196	4588.588326	4588.647492	4589.367489	4589.367489	4589.837487	4589.837487	4591.946479	right	0.0	1	-13.0	8	left	right	8262.675129
4592.284144	3670.390984999999	trials	BSD015	p105	197	4592.284144	4592.396144	4592.854642	4592.860142	4592.914975	4594.779634	4594.779634	left	1.0	2	-12.0	8	left	left	8262.675129
4595.333299	3667.3418299999994	trials	BSD015	p105	198	4595.333299	4595.446632	4595.78463	4595.79013	4595.886963	4597.782789	4597.782789	left	1.0	3	-11.0	8	left	left	8262.675129
4598.265787	3664.409341999999	trials	BSD015	p105	199	4598.265787	4598.403286	4598.736452	4598.741952	4598.850118	4600.566611	4600.566611	left	1.0	4	-10.0	8	left	left	8262.675129
4601.041443	3661.633685999999	trials	BSD015	p105	200	4601.041443	4601.222609	4601.556774	4601.562274	4601.62694	4603.591599	4603.591599	left	1.0	5	-9.0	8	left	left	8262.675129
4604.035931	3658.639197999999	trials	BSD015	p105	201	4604.035931	4604.135097	4604.491762	4604.497095	4604.554262	4606.316588	4606.316588	left	1.0	6	-8.0	8	left	left	8262.675129
4606.765253	3655.9098759999997	trials	BSD015	p105	202	4606.765253	4606.917586	4607.300418	4607.305918	4607.353417	4609.034911	4609.034911	left	1.0	7	-7.0	8	left	left	8262.675129
4609.497242	3653.177886999999	trials	BSD015	p105	203	4609.497242	4609.682908	4610.10074	4610.106073	4610.206739	4612.049899	4612.049899	left	1.0	8	-6.0	8	left	left	8262.675129
4612.49073	3650.184398999999	trials	BSD015	p105	204	4612.49073	4612.745229	4613.113561	4613.119061	4613.147394	4615.721384	4615.721384	left	1.0	9	-5.0	8	left	left	8262.675129
4616.216049	3646.4590799999996	trials	BSD015	p105	205	4616.216049	4616.355715	4616.72438	4616.72988	4618.408373	4618.408373	4618.408373	left	1.0	10	-4.0	8	left	left	8262.675129
4618.963538	3643.7115909999993	trials	BSD015	p105	206	4618.963538	4619.017204	4619.398369	4619.403869	4619.451369	4621.080196	4621.080196	left	1.0	11	-3.0	8	left	left	8262.675129
4621.55836	3641.1167689999993	trials	BSD015	p105	207	4621.55836	4621.669193	4622.122358	4622.127858	4622.182358	4625.219179	4625.219179	left	1.0	12	-2.0	8	left	left	8262.675129
4625.717177	3636.957951999999	trials	BSD015	p105	208	4625.717177	4625.867843	4626.376341	4626.381841	4626.510507	4629.573995	4629.573995	left	1.0	13	-1.0	8	left	left	8262.675129
4630.106993	3632.568135999999	trials	BSD015	p105	209	4630.106993	4630.266992	4630.718824	4630.718824	4630.74499	4631.582487	4631.582487	left	0.0	0	0.0	9	right	left	8262.675129
4631.981985	3630.693143999999	trials	BSD015	p105	210	4631.981985	4632.050985	4632.425317	4632.425317	4632.737816	4632.737816	4634.682141	left	0.0	1	-20.0	9	right	left	8262.675129
4635.146139	3627.528989999999	trials	BSD015	p105	211	4635.146139	4635.312305	4635.882803	4635.890137	4636.050136	4636.187302	4636.187302	right	0.0	2	-19.0	9	right	right	8262.675129
4636.5693	3626.105828999999	trials	BSD015	p105	212	4636.5693	4636.646967	4637.113465	4637.113465	4637.219131	4637.965128	4637.965128	left	0.0	3	-18.0	9	right	left	8262.675129
4638.494959	3624.1801699999996	trials	BSD015	p105	213	4638.494959	4638.605459	4639.179123	4639.184457	4639.362623	4643.034775	4643.034775	right	1.0	4	-17.0	9	right	right	8262.675129
4643.907271	3618.7678579999993	trials	BSD015	p105	214	4643.907271	4643.943438	4644.486935	4644.492435	4644.620935	4647.562756	4647.562756	right	1.0	5	-16.0	9	right	right	8262.675129
4648.105754	3614.569374999999	trials	BSD015	p105	215	4648.105754	4648.419586	4648.849918	4648.855418	4648.976751	4650.427578	4650.427578	right	1.0	6	-15.0	9	right	right	8262.675129
4651.308075	3611.3670539999994	trials	BSD015	p105	216	4651.308075	4651.338575	4651.722407	4651.72774	4651.760406	4653.944898	4653.944898	right	1.0	7	-14.0	9	right	right	8262.675129
4654.531562	3608.143566999999	trials	BSD015	p105	217	4654.531562	4654.584395	4655.182893	4655.188393	4657.528383	4657.528383	4657.528383	right	1.0	8	-13.0	9	right	right	8262.675129
4658.030048	3604.6450809999997	trials	BSD015	p105	218	4658.030048	4658.209881	4658.693545	4658.699045	4661.7677	4662.307697	4662.307697	right	1.0	9	-12.0	9	right	right	8262.675129
4662.818195	3599.8569339999995	trials	BSD015	p105	219	4662.818195	4663.289527	4663.751858	4663.757025	4665.574018	4665.574018	4665.574018	right	1.0	10	-11.0	9	right	right	8262.675129
4666.325348	3596.349780999999	trials	BSD015	p105	220	4666.325348	4666.376681	4666.806846	4666.812346	4670.342165	4670.342165	4670.342165	right	1.0	11	-10.0	9	right	right	8262.675129
4670.879997	3591.7951319999993	trials	BSD015	p105	221	4670.879997	4671.516661	4671.973992	4671.979159	4675.421145	4675.421145	4675.421145	right	1.0	12	-9.0	9	right	right	8262.675129
4675.911476	3586.763652999999	trials	BSD015	p105	222	4675.911476	4676.304308	4676.730306	4676.73764	4676.834639	4677.571136	4677.571136	right	0.0	13	-8.0	9	right	right	8262.675129
4677.966802	3584.7083269999994	trials	BSD015	p105	223	4677.966802	4678.4288	4678.929798	4678.935298	4684.971274	4684.971274	4684.971274	right	1.0	14	-7.0	9	right	right	8262.675129
4685.546605	3577.128523999999	trials	BSD015	p105	224	4685.546605	4686.195269	4686.715433	4686.720933	4686.7851	4689.595422	4689.595422	right	1.0	15	-6.0	9	right	right	8262.675129
4690.122586	3572.552542999999	trials	BSD015	p105	225	4690.122586	4690.569918	4691.029583	4691.035083	4691.256415	4695.363899	4695.363899	right	1.0	16	-5.0	9	right	right	8262.675129
4695.94373	3566.7313989999993	trials	BSD015	p105	226	4695.94373	4696.877559	4697.39539	4697.402724	4697.542223	4698.34872	4698.34872	right	0.0	17	-4.0	9	right	right	8262.675129
4698.711885	3563.9632439999996	trials	BSD015	p105	227	4698.711885	4699.455549	4700.006547	4700.012047	4700.152213	4701.323208	4701.323208	right	1.0	18	-3.0	9	right	right	8262.675129
4701.768706	3560.9064229999994	trials	BSD015	p105	228	4701.768706	4702.703036	4703.243534	4703.250867	4704.370696	4704.370696	4704.370696	right	0.0	19	-2.0	9	right	right	8262.675129
4704.814361	3557.8607679999996	trials	BSD015	p105	229	4704.814361	4705.679691	4706.203189	4706.208355	4706.420688	4708.34068	4708.34068	right	1.0	20	-1.0	9	right	right	8262.675129
4708.800178	3553.874950999999	trials	BSD015	p105	230	4708.800178	4708.978344	4709.539342	4709.544842	4709.591508	4711.438668	4711.438668	left	1.0	0	0.0	10	left	left	8262.675129
4711.976832	3550.698296999999	trials	BSD015	p105	231	4711.976832	4712.036665	4712.46233	4712.46783	4712.58233	4714.358156	4714.358156	left	1.0	1	-10.0	10	left	left	8262.675129
4714.780321	3547.894807999999	trials	BSD015	p105	232	4714.780321	4714.862154	4715.335819	4715.341152	4717.682976	4717.682976	4717.682976	left	1.0	2	-9.0	10	left	left	8262.675129
4718.155141	3544.519987999999	trials	BSD015	p105	233	4718.155141	4718.475639	4718.813471	4718.820805	4718.889471	4719.346136	4719.346136	left	0.0	3	-8.0	10	left	left	8262.675129
4719.743801	3542.9313279999997	trials	BSD015	p105	234	4719.743801	4719.806968	4720.150133	4720.155633	4720.206133	4721.852959	4721.852959	left	1.0	4	-7.0	10	left	left	8262.675129
4722.277124	3540.398004999999	trials	BSD015	p105	235	4722.277124	4722.44229	4722.795622	4722.801122	4724.901614	4724.901614	4724.901614	left	1.0	5	-6.0	10	left	left	8262.675129
4725.315445	3537.359683999999	trials	BSD015	p105	236	4725.315445	4725.473278	4725.913776	4725.920943	4726.371775	4726.371775	4726.371775	left	0.0	6	-5.0	10	left	left	8262.675129
4726.735106	3535.940022999999	trials	BSD015	p105	237	4726.735106	4726.871439	4727.206938	4727.212438	4727.321604	4729.158097	4729.158097	left	1.0	7	-4.0	10	left	left	8262.675129
4729.612762	3533.0623669999995	trials	BSD015	p105	238	4729.612762	4729.799428	4730.158926	4730.164426	4730.350592	4732.183751	4732.183751	left	1.0	8	-3.0	10	left	left	8262.675129
4732.655749	3530.0193799999997	trials	BSD015	p105	239	4732.655749	4732.880582	4733.277247	4733.282747	4733.403746	4735.180239	4735.180239	left	1.0	9	-2.0	10	left	left	8262.675129
4735.660904	3527.014224999999	trials	BSD015	p105	240	4735.660904	4735.749404	4736.125402	4736.130736	4736.281402	4737.968062	4737.968062	left	1.0	10	-1.0	10	left	left	8262.675129
4738.487393	3524.187735999999	trials	BSD015	p105	241	4738.487393	4738.766392	4739.111724	4739.111724	4739.177557	4739.862387	4739.862387	left	0.0	0	0.0	11	right	left	8262.675129
4740.278386	3522.3967429999993	trials	BSD015	p105	242	4740.278386	4740.369885	4740.754717	4740.754717	4740.964716	4740.964716	4742.841209	left	0.0	1	-33.0	11	right	left	8262.675129
4743.150374	3519.5247549999995	trials	BSD015	p105	243	4743.150374	4743.27804	4743.693705	4743.693705	4743.951538	4743.951538	4743.951538	left	0.0	2	-32.0	11	right	left	8262.675129
4744.304536	3518.3705929999996	trials	BSD015	p105	244	4744.304536	4744.356536	4744.800868	4744.806201	4744.933534	4745.695031	4745.695031	right	1.0	3	-31.0	11	right	right	8262.675129
4746.034029	3516.641099999999	trials	BSD015	p105	245	4746.034029	4746.116696	4746.560694	4746.560694	4746.71436	4747.109858	4747.109858	left	0.0	4	-30.0	11	right	left	8262.675129
4747.808855	3514.866273999999	trials	BSD015	p105	246	4747.808855	4747.951688	4748.499186	4748.504686	4748.545519	4754.869161	4754.869161	right	1.0	5	-29.0	11	right	right	8262.675129
4755.506325	3507.168803999999	trials	BSD015	p105	247	4755.506325	4755.600991	4756.819486	4756.824986	4756.966152	4758.185981	4758.185981	right	1.0	6	-28.0	11	right	right	8262.675129
4758.623646	3504.0514829999993	trials	BSD015	p105	248	4758.623646	4758.714479	4759.182143	4759.187643	4759.359309	4760.957803	4760.957803	right	1.0	7	-27.0	11	right	right	8262.675129
4761.404134	3501.270994999999	trials	BSD015	p105	249	4761.404134	4761.609467	4762.204465	4762.209798	4762.423797	4763.579792	4763.579792	right	1.0	8	-26.0	11	right	right	8262.675129
4764.788954	3497.8861749999996	trials	BSD015	p105	250	4764.788954	4764.817621	4765.387952	4765.395118	4765.531285	4766.186449	4766.186449	right	0.0	9	-25.0	11	right	right	8262.675129
4766.551447	3496.1236819999995	trials	BSD015	p105	251	4766.551447	4766.622614	4767.087612	4767.087612	4767.183278	4767.59361	4767.59361	left	0.0	10	-24.0	11	right	left	8262.675129
4767.950608	3494.724520999999	trials	BSD015	p105	252	4767.950608	4768.393273	4768.808105	4768.808105	4768.991937	4768.991937	4768.991937	left	0.0	11	-23.0	11	right	left	8262.675129
4769.564935	3493.110193999999	trials	BSD015	p105	253	4769.564935	4769.612602	4770.058933	4770.0661	4770.174766	4772.099925	4772.099925	right	0.0	12	-22.0	11	right	right	8262.675129
4772.490923	3490.184205999999	trials	BSD015	p105	254	4772.490923	4772.537423	4772.998255	4772.998255	4773.233254	4773.381587	4777.190905	left	0.0	13	-21.0	11	right	right	8262.675129
4777.655903	3485.0192259999994	trials	BSD015	p105	255	4777.655903	4777.719903	4778.135901	4778.135901	4778.2514	4781.118722	4781.118722	left	0.0	14	-20.0	11	right	left	8262.675129
4781.857886	3480.8172429999995	trials	BSD015	p105	256	4781.857886	4781.933052	4782.40205	4782.40205	4782.652716	4782.652716	4784.19071	left	0.0	15	-19.0	11	right	right	8262.675129
4785.569871	3477.1052579999996	trials	BSD015	p105	257	4785.569871	4785.634704	4786.169535	4786.169535	4786.275868	4786.275868	4786.275868	left	0.0	16	-18.0	11	right	left	8262.675129
4786.953366	3475.7217629999996	trials	BSD015	p105	258	4786.953366	4787.071532	4787.625696	4787.631196	4787.646863	4791.087016	4791.087016	right	1.0	17	-17.0	11	right	right	8262.675129
4791.818013	3470.857115999999	trials	BSD015	p105	259	4791.818013	4791.869346	4792.358677	4792.364177	4793.944504	4793.944504	4793.944504	right	1.0	18	-16.0	11	right	right	8262.675129
4794.393169	3468.2819599999993	trials	BSD015	p105	260	4794.393169	4794.768334	4795.174666	4795.180166	4795.401498	4796.200495	4797.769156	right	1.0	19	-15.0	11	right	right	8262.675129
4798.091988	3464.583140999999	trials	BSD015	p105	261	4798.091988	4798.214654	4798.892651	4798.892651	4799.21115	4799.21115	4799.21115	left	0.0	20	-14.0	11	right	left	8262.675129
4799.625982	3463.0491469999997	trials	BSD015	p105	262	4799.625982	4799.767814	4800.311312	4800.316812	4800.403145	4801.318141	4801.318141	right	1.0	21	-13.0	11	right	right	8262.675129
4801.775306	3460.8998229999997	trials	BSD015	p105	263	4801.775306	4802.100972	4802.587303	4802.592636	4802.736802	4808.675445	4808.675445	right	1.0	22	-12.0	11	right	right	8262.675129
4809.311943	3453.3631859999996	trials	BSD015	p105	264	4809.311943	4809.392776	4810.11844	4810.123773	4815.442252	4815.442252	4815.442252	right	1.0	23	-11.0	11	right	right	8262.675129
4816.237415	3446.4377139999997	trials	BSD015	p105	265	4816.237415	4816.63858	4817.105745	4817.113078	4817.745242	4817.745242	4817.745242	right	0.0	24	-10.0	11	right	right	8262.675129
4818.173241	3444.501887999999	trials	BSD015	p105	266	4818.173241	4818.232574	4819.05757	4819.064737	4819.362403	4819.878234	4819.878234	right	0.0	25	-9.0	11	right	right	8262.675129
4820.265899	3442.4092299999993	trials	BSD015	p105	267	4820.265899	4820.878397	4821.472228	4821.479394	4821.59756	4919.020504	4951.440374	right	0.0	26	-8.0	11	right	left	8262.675129
4952.718203	3309.956925999999	trials	BSD015	p105	268	4952.718203	4953.403533	4954.151197	4954.151197	4954.314196	4956.367688	4956.367688	left	0.0	27	-7.0	11	right	left	8262.675129
4957.066852	3305.6082769999994	trials	BSD015	p105	269	4957.066852	4957.091185	4957.641183	4957.646683	4957.659683	4959.99934	4959.99934	right	1.0	28	-6.0	11	right	right	8262.675129
4960.978836	3301.696292999999	trials	BSD015	p105	270	4960.978836	4961.399501	4961.952666	4961.958166	4961.998665	4962.57433	4964.415489	right	1.0	29	-5.0	11	right	left	8262.675129
4964.890987	3297.7841419999995	trials	BSD015	p105	271	4964.890987	4965.06182	4965.541485	4965.541485	4965.650317	4966.358648	4966.358648	left	0.0	30	-4.0	11	right	left	8262.675129
4966.791146	3295.8839829999997	trials	BSD015	p105	272	4966.791146	4967.161145	4967.688976	4967.694476	4967.704976	4970.918463	4970.918463	right	1.0	31	-3.0	11	right	right	8262.675129
4971.572794	3291.1023349999996	trials	BSD015	p105	273	4971.572794	4972.217625	4972.744289	4972.749622	4972.877289	4975.555611	4975.555611	right	1.0	32	-2.0	11	right	right	8262.675129
4976.076276	3286.5988529999995	trials	BSD015	p105	274	4976.076276	4976.584107	4977.054939	4977.060438	4977.769602	4977.769602	4979.684095	right	1.0	33	-1.0	11	right	right	8262.675129
4980.057593	3282.617535999999	trials	BSD015	p105	275	4980.057593	4980.160093	4980.766424	4980.771924	4980.891423	4982.354417	4982.354417	left	1.0	0	0.0	12	left	left	8262.675129
4982.982581	3279.692547999999	trials	BSD015	p105	276	4982.982581	4983.072914	4983.488413	4983.493913	4983.605746	4985.025407	4985.025407	left	1.0	1	-10.0	12	left	left	8262.675129
4985.547571	3277.127557999999	trials	BSD015	p105	277	4985.547571	4985.576238	4985.94507	4985.952403	4986.224235	4986.224235	4986.224235	left	0.0	2	-9.0	12	left	left	8262.675129
4986.655067	3276.0200619999996	trials	BSD015	p105	278	4986.655067	4986.727566	4987.146565	4987.152065	4988.770058	4988.770058	4988.770058	left	1.0	3	-8.0	12	left	left	8262.675129
4989.212723	3273.4624059999996	trials	BSD015	p105	279	4989.212723	4989.302723	4989.660888	4989.666388	4991.244048	4991.244048	4991.244048	left	1.0	4	-7.0	12	left	left	8262.675129
4991.71838	3270.956748999999	trials	BSD015	p105	280	4991.71838	4991.822379	4992.142211	4992.147545	4992.255711	4992.983541	4992.983541	left	1.0	5	-6.0	12	left	left	8262.675129
4993.495039	3269.180089999999	trials	BSD015	p105	281	4993.495039	4993.589206	4993.953371	4993.958871	4994.054371	4995.677864	4995.677864	left	1.0	6	-5.0	12	left	left	8262.675129
4996.107862	3266.5672669999994	trials	BSD015	p105	282	4996.107862	4996.207695	4996.577694	4996.583194	4996.679027	4998.720852	4998.720852	left	1.0	7	-4.0	12	left	left	8262.675129
4999.247016	3263.428112999999	trials	BSD015	p105	283	4999.247016	4999.505182	4999.851347	4999.856847	4999.92918	5001.997172	5001.997172	left	1.0	8	-3.0	12	left	left	8262.675129
5002.53067	3260.144458999999	trials	BSD015	p105	284	5002.53067	5002.60567	5002.954335	5002.959835	5004.914327	5004.914327	5004.914327	left	1.0	9	-2.0	12	left	left	8262.675129
5005.419158	3257.2559709999996	trials	BSD015	p105	285	5005.419158	5005.486491	5005.814657	5005.820157	5005.865157	5007.749816	5007.749816	left	1.0	10	-1.0	12	left	left	8262.675129
5008.29048	3254.3846489999996	trials	BSD015	p105	286	5008.29048	5008.486146	5008.849978	5008.849978	5008.912311	5009.362476	5009.362476	left	0.0	0	0.0	13	right	left	8262.675129
5009.814474	3252.8606549999995	trials	BSD015	p105	287	5009.814474	5009.869141	5010.289639	5010.289639	5010.601638	5010.601638	5010.601638	left	0.0	1	-12.0	13	right	left	8262.675129
5011.109469	3251.5656599999993	trials	BSD015	p105	288	5011.109469	5011.140802	5011.520967	5011.520967	5011.8043	5011.8043	5011.8043	left	0.0	2	-11.0	13	right	left	8262.675129
5012.864295	3249.810833999999	trials	BSD015	p105	289	5012.864295	5012.969128	5013.699792	5013.699792	5013.935791	5014.252956	5014.252956	left	0.0	3	-10.0	13	right	left	8262.675129
5014.883787	3247.7913419999995	trials	BSD015	p105	290	5014.883787	5015.018787	5015.460785	5015.466285	5015.476285	5018.29044	5018.29044	right	1.0	4	-9.0	13	right	right	8262.675129
5019.364269	3243.3108599999996	trials	BSD015	p105	291	5019.364269	5019.533435	5019.9471	5019.9526	5020.1076	5020.81093	5020.81093	right	1.0	5	-8.0	13	right	right	8262.675129
5021.138096	3241.5370329999996	trials	BSD015	p105	292	5021.138096	5021.367928	5022.010425	5022.017759	5022.110092	5022.280258	5022.280258	right	0.0	6	-7.0	13	right	right	8262.675129
5022.731256	3239.9438729999993	trials	BSD015	p105	293	5022.731256	5022.836089	5023.30642	5023.30642	5023.479086	5023.645585	5026.300908	left	0.0	7	-6.0	13	right	right	8262.675129
5026.69224	3235.982888999999	trials	BSD015	p105	294	5026.69224	5027.50457	5027.903235	5027.908735	5028.054068	5030.469558	5030.469558	right	1.0	8	-5.0	13	right	right	8262.675129
